-DOCSTART-	O
EU rejects German call to boycott British lamb .	S-ORG O S-MISC O O O S-MISC O O
Peter Blackburn	B-PER E-PER
BRUSSELS 1996-08-22	S-LOC O
The European Commission said on Thursday it disagreed with German advice to consumers to shun British lamb until scientists determine whether mad cow disease can be transmitted to sheep .	O B-ORG E-ORG O O O O O O S-MISC O O O O O S-MISC O O O O O O O O O O O O O O
Germany 's representative to the European Union 's veterinary committee Werner Zwingmann said on Wednesday consumers should buy sheepmeat from countries other than Britain until the scientific advice was clearer .	S-LOC O O O O B-ORG E-ORG O O O B-PER E-PER O O O O O O O O O O O S-LOC O O O O O O O
" We do n't support any such recommendation because we do n't see any grounds for it , " the Commission 's chief spokesman Nikolaus van der Pas told a news briefing .	O O O O O O O O O O O O O O O O O O O O S-ORG O O O B-PER I-PER I-PER E-PER O O O O O
He said further scientific study was required and if it was found that action was needed it should be taken by the European Union .	O O O O O O O O O O O O O O O O O O O O O O B-ORG E-ORG O
He said a proposal last month by EU Farm Commissioner Franz Fischler to ban sheep brains , spleens and spinal cords from the human and animal food chains was a highly specific and precautionary move to protect human health .	O O O O O O O S-ORG O O B-PER E-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Fischler proposed EU-wide measures after reports from Britain and France that under laboratory conditions sheep could contract Bovine Spongiform Encephalopathy ( BSE ) -- mad cow disease .	S-PER O S-MISC O O O O S-LOC O S-LOC O O O O O O O B-MISC I-MISC E-MISC O S-MISC O O O O O O
But Fischler agreed to review his proposal after the EU 's standing veterinary committee , mational animal health officials , questioned if such action was justified as there was only a slight risk to human health .	O S-PER O O O O O O O S-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
Spanish Farm Minister Loyola de Palacio had earlier accused Fischler at an EU farm ministers ' meeting of causing unjustified alarm through " dangerous generalisation . "	S-MISC O O B-PER I-PER E-PER O O O S-PER O O S-ORG O O O O O O O O O O O O O O
.	O
Only France and Britain backed Fischler 's proposal .	O S-LOC O S-LOC O S-PER O O O
The EU 's scientific veterinary and multidisciplinary committees are due to re-examine the issue early next month and make recommendations to the senior veterinary officials .	O S-ORG O O O O O O O O O O O O O O O O O O O O O O O O
Sheep have long been known to contract scrapie , a brain-wasting disease similar to BSE which is believed to have been transferred to cattle through feed containing animal waste .	O O O O O O O O O O O O O O S-MISC O O O O O O O O O O O O O O O
British farmers denied on Thursday there was any danger to human health from their sheep , but expressed concern that German government advice to consumers to avoid British lamb might influence consumers across Europe .	S-MISC O O O O O O O O O O O O O O O O O O O S-MISC O O O O O O S-MISC O O O O O S-LOC O
" What we have to be extremely careful of is how other countries are going to take Germany 's lead , " Welsh National Farmers ' Union ( NFU ) chairman John Lloyd Jones said on BBC radio .	O O O O O O O O O O O O O O O O O S-LOC O O O O B-ORG I-ORG I-ORG I-ORG E-ORG O S-ORG O O B-PER I-PER E-PER O O B-ORG E-ORG O
Bonn has led efforts to protect public health after consumer confidence collapsed in March after a British report suggested humans could contract an illness similar to mad cow disease by eating contaminated beef .	S-LOC O O O O O O O O O O O O O O O S-MISC O O O O O O O O O O O O O O O O O
Germany imported 47,600 sheep from Britain last year , nearly half of total imports .	S-LOC O O O O S-LOC O O O O O O O O O
It brought in 4,275 tonnes of British mutton , some 10 percent of overall imports .	O O O O O O S-MISC O O O O O O O O O
-DOCSTART-	O
Rare Hendrix song draft sells for almost $ 17,000 .	O S-PER O O O O O O O O
LONDON 1996-08-22	S-LOC O
A rare early handwritten draft of a song by U.S. guitar legend Jimi Hendrix was sold for almost $ 17,000 on Thursday at an auction of some of the late musician 's favourite possessions .	O O O O O O O O O S-LOC O O B-PER E-PER O O O O O O O O O O O O O O O O O O O O O
